time;current_supply;current_sbd_supply;pending_rewarded_vesting_shares;pending_rewarded_vesting_steem;total_pow;total_vesting_fund_steem; total_vesting_shares;virtual_supply;account_count
1503079518;253690804.886;3501970.462;273871178.159883;132474.617;514415;183131736.167;377895830711.594186;256760016.509;316716
1503079548;253690820.309;3501978.085;273891957.816405;132484.687;514415;183131741.849;377895835482.459541;256760038.613;316716
1503079578;253690836.976;3501985.150;273899823.745329;132488.499;514415;183131754.043;377895853691.181744;256760061.472;316718
1503079608;253690856.121;3501988.526;273895257.135654;132486.286;514415;183131766.351;377895872134.968518;256760083.575;316720
1503079638;253690877.034;3501990.750;273893558.763008;132485.463;514415;183131777.903;377895889018.784552;256760106.438;316723
1503079668;253690897.936;3501992.126;273919222.650551;132497.900;514415;183131787.085;377895901011.295499;256760128.545;316725
1503079698;253690913.786;3502000.127;273938225.603952;132507.109;514415;183131794.412;377895909176.660687;256760151.408;316725
1503079728;253690936.302;3502000.525;273778884.196474;132429.891;514415;183131834.262;377895984451.824144;256760174.273;316725
1503079758;253690957.256;3502001.841;273775875.526690;132428.433;514415;183131844.271;377895998151.589712;256760196.380;316728
1503079788;253690950.170;3502036.012;273871437.142005;132474.743;514415;183131852.810;377896008817.988599;256760219.242;316730
1503079818;253690970.142;3502038.447;273856709.153514;132467.606;514415;183131866.327;377896029755.489123;256760241.348;316732
1503079848;253690988.472;3502042.757;273863200.968853;132470.752;514415;183131875.413;377896041550.591369;256760263.456;316732
1503079878;253691010.316;3502043.057;273866248.789791;132472.229;514415;183131881.083;377896046296.684408;256760285.563;316732
1503079908;253691028.966;3502046.863;273850565.700361;132464.629;514415;183131787.217;377895845646.444134;256760307.548;316734
1503079938;253691051.563;3502047.166;273850064.256938;132464.386;514415;183131793.425;377895851500.833005;256760330.411;316734
1503079968;253691066.996;3502054.408;273367853.939132;132230.703;514415;183132043.760;377896361118.832674;256760352.191;316736
1503079998;253691085.999;3502057.949;273329067.765423;132211.907;514415;183132072.234;377896412920.043721;256760374.297;316737
1503080028;253691068.223;3502103.318;273443357.515886;132267.293;514415;183132082.347;377896426833.382788;256760396.284;316739
1503080058;253691088.998;3502104.837;273464518.903504;132277.548;514415;183132092.625;377896441088.202575;256760418.390;316740
1503080088;253691110.388;3502106.517;273466264.591157;132278.394;514415;183132099.851;377896449044.642772;256760441.253;316743
1503080118;253691102.685;3502138.529;273562789.895765;132325.171;514415;183132106.674;377896456169.996498;256760461.606;316744
1503080148;253691113.730;3502151.147;273591559.406031;132339.113;514415;183132116.501;377896469494.245574;256760483.709;316745
1503080178;253691136.264;3502152.386;273590816.497701;132338.753;514415;183132127.881;377896486023.078976;256760507.329;316746
1503080208;253691155.366;3502155.724;273627020.928233;132356.298;514415;183132157.293;377896539761.272281;256760529.357;316748
1503080238;253691173.739;3502156.845;273576670.178867;132331.899;514415;183132193.008;377896606508.753858;256760548.712;316748
1503080268;253691191.775;3502161.487;273588296.040311;132337.533;514415;183132485.809;377897203754.884462;256760570.817;316750
1503080298;253691214.189;3502161.989;273533243.828089;132310.882;514415;183132519.661;377897266712.436430;256760593.671;316751
1503080328;253691236.277;3502162.875;273532387.463513;132310.467;514415;183132527.964;377897276891.778015;256760616.535;316753
1503080358;253691256.351;3502165.193;273526782.618368;132307.751;514415;183132495.454;377897202849.361939;256760638.641;316753
1503080388;253691276.704;3502167.192;273529696.294193;132309.163;514415;183132501.172;377897207694.518908;256760660.746;316753
1503080418;253691297.432;3502169.627;273533668.556397;132311.088;514415;183132510.186;377897219341.033543;256760683.608;316756
1503080448;253691307.165;3502184.607;273571663.667508;132329.501;514415;183132520.563;377897233800.605393;256760706.469;316760
1503080478;253691328.101;3502185.943;273563685.851570;132325.635;514415;183132515.457;377897216309.411143;256760728.576;316766
1503080508;253691347.376;3502190.038;273550430.321255;132319.212;514415;183132537.780;377897255420.836279;256760751.440;316774
1503080544;253691349.783;3502216.560;273591696.340978;132339.210;514415;183132559.509;377897291914.453668;256760777.092;316775
1503080568;253691359.268;3502226.779;273532027.540364;132310.294;514415;183132608.224;377897386875.638249;256760795.533;316776
1503080598;253691372.661;3502236.720;273523623.763732;132306.222;514415;183132634.423;377897433984.860720;256760817.639;316778
1503080628;253691392.213;3502239.636;273469127.154634;132279.813;514415;183132568.154;377897290283.388443;256760839.746;316782
1503080658;253691408.446;3502247.200;273486101.667969;132288.039;514415;183132576.415;377897300376.062331;256760862.609;316784
1503080688;253691428.807;3502249.190;273456508.599011;132273.698;514415;183132607.606;377897357785.354499;256760884.714;316793
1503080748;253691438.974;3502288.895;273508378.451695;132298.835;514415;183132662.952;377897458085.634292;256760929.679;316801
1503080775;253691454.305;3502294.819;273512639.559050;132300.900;514415;183132674.026;377897474678.451774;256760950.202;316804
1503080805;253691473.617;3502298.008;273519995.326778;132304.465;514415;183132684.167;377897488650.934257;256760972.309;316807
1503080835;253691495.948;3502298.616;273486532.368530;132288.249;514415;183132760.570;377897639356.769877;256760995.173;316810
1503080865;253691483.032;3502339.439;273590586.787792;132338.675;514415;183132775.647;377897663515.040023;256761018.035;316811
1503080895;253691503.807;3502340.950;273586247.173167;132336.572;514415;183132786.991;377897679969.571879;256761040.134;316814
1503080925;253691524.389;3502342.691;273586397.804821;132336.645;514415;183133027.469;377898169246.041933;256761062.242;316820
1503080955;253691546.423;3502343.637;273585855.078569;132336.382;514415;183133037.464;377898182916.868423;256761085.105;316825
1503080985;253691560.464;3502352.839;273552821.696160;132320.374;514415;183133071.323;377898245832.074604;256761107.211;316828
1503081015;253691585.771;3502350.020;273552805.146669;132320.366;514415;183133079.675;377898256112.560903;256761130.047;316831
1503081045;253691603.994;3502354.450;273559006.008025;132323.371;514415;183133101.755;377898294720.483988;256761152.153;316835
1503081075;253691622.847;3502358.162;273546665.300901;132317.391;514415;183133120.340;377898326117.786460;256761174.259;316839
1503081105;253691642.716;3502361.579;273557787.672895;132322.781;514415;183133128.377;377898335748.220761;256761197.123;316843
1503081135;253691644.280;3502385.021;273609959.455357;132348.064;514415;183133143.791;377898360601.427884;256761219.232;316850
1503081165;253691666.139;3502386.164;273610557.856133;132348.354;514415;183133154.959;377898376692.756636;256761242.093;316858
1503081195;253691679.532;3502396.095;273535703.129449;132312.079;514415;183133115.648;377898288620.387703;256761264.190;316864
1503081225;253691700.610;3502398.130;273536728.674400;132312.576;514415;183133124.365;377898299652.703526;256761287.051;316866
1503081255;253691680.758;3502446.867;273620761.097855;132353.299;514415;183133145.021;377898335321.344237;256761309.914;316869
1503081285;253691694.266;3502456.676;273650259.109649;132367.594;514415;183145919.549;377924688821.018129;256761332.018;316871
1503081315;253691716.569;3502457.315;273592433.428653;132339.572;514415;183145956.496;377924758108.136897;256761354.881;316876
1503081345;253691745.167;3502449.907;273613714.494414;132349.885;514415;183145965.685;377924770115.756237;256761376.987;316881
1503081375;253691764.568;3502452.996;273614847.341230;132350.434;514415;183145975.148;377924782688.799361;256761399.095;316882
1503081405;253691784.276;3502456.594;273634157.749712;132359.792;514415;183145984.745;377924795538.328863;256761421.956;316886
1503081435;253691805.793;3502457.267;273629822.257708;132357.691;514415;183145996.799;377924813457.958488;256761444.063;316890
1503081465;253691793.394;3502497.496;273724679.986360;132403.660;514415;183146008.229;377924830090.109857;256761466.922;316891
1503081495;253691814.263;3502499.760;273722849.576174;132402.773;514415;183146027.635;377924863180.763226;256761489.775;316894
1503081525;253691821.932;3502516.232;273744221.267713;132413.130;514415;183146046.661;377924895487.391842;256761511.881;316896
1503081555;253691843.296;3502517.186;273743930.295124;132412.989;514415;183146056.637;377924909119.005071;256761534.081;316899
1503081585;253691862.091;3502520.962;273741373.463594;132411.750;514415;183146068.904;377924927478.257573;256761556.185;316902
1503081615;253691881.922;3502523.458;273714404.537243;132398.681;514415;183146092.147;377924968487.360520;256761578.204;316904
1503081648;253691906.455;3502524.075;273707326.634389;132395.251;514415;183146103.394;377924984046.317898;256761603.277;316905
1503081675;253691923.214;3502527.654;273703029.740658;132393.169;514415;183146117.537;377925006972.650686;256761623.173;316910
1503081708;253691947.298;3502527.913;273702619.080469;132392.970;514415;183146126.324;377925017455.334855;256761647.484;316915
1503081735;253691961.094;3502536.599;273725169.206336;132403.898;514415;183146133.537;377925026080.844642;256761668.893;316916
1503081765;253691964.918;3502557.459;273767212.726423;132424.273;514415;183146160.788;377925075360.381158;256761690.999;316922
1503081798;253691986.549;3502561.376;273777305.397051;132429.164;514415;183146169.623;377925085942.093756;256761716.063;316926
1503081825;253692005.371;3502562.601;273787371.236729;132434.042;514415;183146176.661;377925094206.482484;256761735.959;316930
1503081858;253692026.084;3502566.610;273797137.856447;132438.775;514415;183146169.787;377925072370.631728;256761760.185;316932
1503081885;253692040.905;3502573.262;273805187.483624;132442.676;514415;183146184.615;377925096709.981433;256761780.836;316938
1503081918;253692061.529;3502577.474;273840446.791143;132459.763;514415;183146150.621;377925018913.083116;256761805.152;316941
1503081945;253692080.186;3502579.748;273843810.176083;132461.393;514415;183150942.535;377934900845.835063;256761825.802;316949
1503081975;253692090.639;3502593.041;273873110.029697;132475.592;514415;183150928.444;377934864812.226748;256761847.905;316955
1503082008;253692102.439;3502607.321;273874201.478942;132476.121;514415;183150956.774;377934915622.383000;256761872.220;316963
1503082035;253692124.195;3502606.058;273870623.187295;132474.387;514415;183149484.326;377931870943.133544;256761892.869;316968
1503082065;253692145.864;3502606.559;273873138.334098;132475.606;514415;183149499.543;377931895389.906302;256761914.977;316975
1503082095;253692156.708;3502620.270;273706652.938414;132394.933;514415;183149635.722;377932169458.893485;256761937.838;316980
1503082125;253692177.756;3502621.477;273655058.269819;132369.932;514415;183149669.135;377932231457.813227;256761959.944;316983
1503082155;253692196.202;3502625.655;273651653.321886;132368.282;514415;183149759.797;377932411585.613492;256761982.052;316987
1503082185;253692210.720;3502636.038;273604710.286333;132345.533;514415;183149808.538;377932505209.540833;256762005.670;316997
1503082215;253692226.445;3502643.319;273623347.939522;132354.565;514415;183149820.806;377932523570.757176;256762027.776;317005
1503082245;253692248.146;3502643.783;273614652.003357;132350.351;514415;183149838.702;377932553545.680054;256762049.883;317010
1503082275;253692266.105;3502648.517;273624224.298319;132354.990;514415;183149848.518;377932566847.475390;256762071.991;317014
1503082305;253692286.508;3502651.322;273625988.581415;132355.845;514415;183149834.117;377932530175.830471;256762094.853;317022
1503082335;253692307.164;3502652.976;273616252.435912;132351.127;514415;183149850.029;377932556056.926833;256762116.958;317030
1503082365;253692299.574;3502687.719;273720594.031261;132401.692;514415;183149860.058;377932569798.085356;256762139.818;317035
1503082395;253692276.972;3502739.592;273853922.068513;132466.304;514415;183149870.083;377932583530.782737;256762162.679;317043
1503082425;253692292.997;3502746.531;273825674.402864;132452.615;514415;183149899.443;377932637161.770757;256762184.785;317045
1503082455;253692311.754;3502750.352;273812725.824960;132446.340;514415;183149927.519;377932688143.016150;256762206.891;317053
1503082485;253692304.273;3502784.973;273924320.882624;132500.420;514415;183149935.784;377932698243.925839;256762229.753;317057
1503082518;253692297.366;3502821.460;273894984.785881;132486.205;514415;183150010.623;377932845029.263970;256762254.824;317063
